Rooms,Type,Price,Distance,Bathroom,Car,Region,LogPrice
3.0,t,1330000.0,5.6,2.0,2.0,Southern Metropolitan,14.100689500197937
3.0,u,720000.0,5.6,1.0,1.0,Southern Metropolitan,13.487006490992238
3.0,h,1450000.0,5.6,2.0,2.0,Southern Metropolitan,14.187074114396758
3.0,h,2372500.0,5.6,2.0,3.0,Southern Metropolitan,15.110237725558674
2.0,u,551000.0,5.6,1.0,2.0,Southern Metropolitan,13.219490088135052
4.0,h,2372500.0,5.6,1.0,0.0,Southern Metropolitan,14.845129975145433
2.0,u,557000.0,5.6,1.0,1.0,Southern Metropolitan,13.230320518909421
3.0,h,1410000.0,5.6,1.0,1.0,Southern Metropolitan,14.15910026235435
4.0,t,1000000.0,5.6,3.0,2.0,Southern Metropolitan,13.815510557964274
4.0,h,2372500.0,5.6,2.0,2.0,Southern Metropolitan,14.71159858252091
4.0,h,2372500.0,5.6,3.5,2.0,Southern Metropolitan,14.715671907908545
4.0,h,2372500.0,5.6,2.0,4.0,Southern Metropolitan,14.862829552244833
5.0,h,2372500.0,5.6,2.0,2.0,Southern Metropolitan,14.70134208235372
2.0,u,610000.0,5.6,1.0,1.0,Southern Metropolitan,13.321214236149494
3.0,u,955000.0,5.6,2.0,2.0,Southern Metropolitan,13.769466619462868
2.0,t,707500.0,5.6,1.0,1.0,Southern Metropolitan,13.46949290849953
3.0,h,1410000.0,5.6,2.0,1.0,Southern Metropolitan,14.15910026235435
3.0,t,732000.0,5.6,1.0,1.0,Southern Metropolitan,13.503535792943449
2.0,h,2372500.0,5.6,1.0,1.0,Southern Metropolitan,14.871563232213587
3.0,h,1565000.0,5.6,1.0,1.0,Southern Metropolitan,14.26339638195639
2.0,u,480000.0,5.6,2.0,1.0,Southern Metropolitan,13.081541382884074
4.0,h,1725000.0,5.6,2.0,3.0,Southern Metropolitan,14.360737608447597
3.0,h,1500000.0,5.6,1.0,2.0,Southern Metropolitan,14.22097566607244
4.0,h,1750000.0,5.6,3.0,2.0,Southern Metropolitan,14.375126345899696
3.0,u,1100000.0,5.6,1.0,1.0,Southern Metropolitan,13.9108207377686
3.0,h,1290000.0,5.6,1.0,0.0,Southern Metropolitan,14.070152776337855
3.0,h,1440000.0,5.6,1.0,1.0,Southern Metropolitan,14.180153671552183
4.0,h,2372500.0,5.6,3.0,4.0,Southern Metropolitan,14.755517816455745
5.0,h,2372500.0,5.6,2.0,2.0,Southern Metropolitan,14.77102200299171
4.0,h,2245000.0,5.6,3.0,2.0,Southern Metropolitan,14.624216079158492
5.0,h,2372500.0,5.6,3.5,2.0,Southern Metropolitan,15.003353980360327
3.0,t,730000.0,5.6,2.0,2.0,Southern Metropolitan,13.500799813124575
4.0,h,2372500.0,5.6,3.0,3.0,Southern Metropolitan,15.203054138484596
3.0,h,1211000.0,5.6,1.0,1.0,Southern Metropolitan,14.006957022535229
2.0,u,891000.0,5.6,1.0,1.0,Southern Metropolitan,13.700099706452946
3.0,u,620000.0,5.6,1.0,1.0,Southern Metropolitan,13.337474757021274
4.0,h,2372500.0,5.6,3.0,2.0,Southern Metropolitan,14.77102200299171
5.0,h,2372500.0,5.6,2.0,3.0,Southern Metropolitan,14.845129975145433
3.0,h,1420000.0,5.6,2.0,2.0,Southern Metropolitan,14.166167429577444
3.0,h,1800000.0,5.6,2.0,1.0,Southern Metropolitan,14.403297222866392
3.0,h,2372500.0,5.6,2.0,3.0,Southern Metropolitan,14.935558127352449
1.0,u,395000.0,5.6,1.0,1.0,Southern Metropolitan,12.886641043883259
4.0,h,2250000.0,5.6,3.0,2.0,Southern Metropolitan,14.626440774180603
4.0,h,2372500.0,7.5,2.0,2.0,Southern Metropolitan,14.727793268440891
2.0,u,620000.0,7.5,1.0,1.0,Southern Metropolitan,13.337474757021274
3.0,h,1750000.0,7.5,1.0,3.0,Southern Metropolitan,14.375126345899696
5.0,h,1950000.0,7.5,2.0,3.0,Southern Metropolitan,14.48333993053993
2.0,u,605000.0,7.5,1.0,1.0,Southern Metropolitan,13.312983737012978
3.0,h,1920000.0,7.5,1.0,2.0,Southern Metropolitan,14.467835744003965
4.0,h,1610000.0,7.5,2.0,2.0,Southern Metropolitan,14.291744736960645
5.0,h,1850000.0,7.5,3.0,4.0,Southern Metropolitan,14.430696197054507
3.0,h,1615000.0,7.5,1.0,1.0,Southern Metropolitan,14.294845514638894
4.0,h,1830000.0,7.5,2.0,3.0,Southern Metropolitan,14.419826524817603
3.0,h,1300000.0,7.5,1.0,2.0,Southern Metropolitan,14.077874822431765
3.0,h,1880000.0,7.5,1.0,2.0,Southern Metropolitan,14.446782334806132
4.0,h,2081000.0,7.5,3.5,3.0,Southern Metropolitan,14.548359105375772
4.0,h,1315000.0,7.5,2.0,2.0,Southern Metropolitan,14.089347223594002
3.0,h,1750000.0,7.5,2.0,4.0,Southern Metropolitan,14.375126345899696
5.0,h,2372500.0,7.5,3.5,4.0,Southern Metropolitan,14.923412893539476
5.0,h,2100000.0,7.5,3.0,2.0,Southern Metropolitan,14.557447902693651
2.0,u,1110000.0,7.5,1.0,1.0,Southern Metropolitan,13.919870573288517
4.0,h,2175000.0,7.5,2.0,2.0,Southern Metropolitan,14.592539222504922
6.0,h,1300000.0,7.5,3.0,2.0,Southern Metropolitan,14.077874822431765
3.0,h,1350000.0,7.5,2.0,2.0,Southern Metropolitan,14.115615150414612
3.0,t,1963000.0,7.5,2.0,2.0,Southern Metropolitan,14.489984473258598
4.0,h,1315000.0,7.5,2.0,2.0,Southern Metropolitan,14.089347223594002
3.0,t,1620000.0,7.5,2.0,2.0,Southern Metropolitan,14.297936707208567
3.0,h,1770000.0,7.5,1.0,1.0,Southern Metropolitan,14.386490104550012
3.0,t,1260000.0,7.5,2.0,2.0,Southern Metropolitan,14.04662227892766
2.0,h,1290000.0,6.2,2.0,2.0,Southern Metropolitan,14.070152776337855
3.0,h,670000.0,9.2,1.0,3.0,Western Metropolitan,13.415032991367148
3.0,t,615000.0,9.2,2.0,2.0,Western Metropolitan,13.329377546788654
3.0,h,715000.0,9.2,1.0,1.0,Western Metropolitan,13.480037821676145
4.0,h,826000.0,9.2,2.0,2.0,Western Metropolitan,13.624350052503114
2.0,u,275000.0,9.2,1.0,1.0,Western Metropolitan,12.524526376648708
2.0,h,711000.0,9.2,1.0,0.0,Western Metropolitan,13.474427708785377
3.0,t,640000.0,9.2,2.0,2.0,Western Metropolitan,13.369223455335854
3.0,h,1200000.0,9.2,1.0,1.0,Western Metropolitan,13.997832114758229
2.0,h,927000.0,9.2,1.0,4.0,Western Metropolitan,13.739708844547993
3.0,t,695000.0,9.2,2.0,1.0,Western Metropolitan,13.45166712454693
3.0,h,880000.0,9.2,1.0,1.0,Western Metropolitan,13.687677186454389
2.0,u,485000.0,9.2,1.0,1.0,Western Metropolitan,13.091904169919621
3.0,h,490000.0,9.2,1.0,2.0,Western Metropolitan,13.102160670086809
3.0,h,725000.0,9.2,1.0,2.0,Western Metropolitan,13.493926933836812
3.0,h,676500.0,9.2,2.0,1.0,Western Metropolitan,13.42468772659298
2.0,h,502000.0,9.2,1.0,1.0,Western Metropolitan,13.126355398673866
3.0,h,721000.0,9.2,2.0,1.0,Western Metropolitan,13.488394416267086
4.0,h,1048000.0,9.2,2.0,1.0,Western Metropolitan,13.862394143863124
3.0,u,520000.0,9.2,2.0,2.0,Western Metropolitan,13.16158409055761
2.0,h,1000000.0,9.2,1.0,2.0,Western Metropolitan,13.815510557964274
3.0,h,580000.0,9.2,1.0,2.0,Western Metropolitan,13.270783382522602
3.0,h,840000.0,9.2,1.0,1.0,Western Metropolitan,13.641157170819497
2.0,u,335000.0,9.2,1.0,1.0,Western Metropolitan,12.721885810807203
3.0,h,893000.0,9.2,1.0,3.0,Western Metropolitan,13.702341859858636
3.0,h,832000.0,9.2,1.0,2.0,Western Metropolitan,13.631587719803345
2.0,h,646000.0,9.2,1.0,2.0,Western Metropolitan,13.37855478276474
3.0,h,673000.0,9.2,1.0,2.0,Western Metropolitan,13.419500608626866
3.0,t,728000.0,9.2,2.0,2.0,Western Metropolitan,13.498056327178823
2.0,t,600000.0,9.2,1.0,2.0,Western Metropolitan,13.304684934198283
3.0,h,695000.0,9.2,1.0,2.0,Western Metropolitan,13.45166712454693
3.0,h,935000.0,9.2,1.0,2.0,Western Metropolitan,13.748301808270824
2.0,u,349000.0,9.2,1.0,1.0,Western Metropolitan,12.762827201184564
3.0,t,555000.0,9.2,1.0,2.0,Western Metropolitan,13.226723392728571
3.0,h,815000.0,9.2,1.0,2.0,Western Metropolitan,13.610943392223
3.0,h,915000.0,9.2,1.0,3.0,Western Metropolitan,13.726679344257658
2.0,u,352500.0,9.2,1.0,1.0,Western Metropolitan,12.772805901234461
2.0,h,600000.0,9.2,1.0,1.0,Western Metropolitan,13.304684934198283
4.0,h,690000.0,9.2,2.0,1.0,Western Metropolitan,13.444446876573442
5.0,h,1350000.0,9.2,3.0,2.0,Western Metropolitan,14.115615150414612
3.0,h,930000.0,9.2,1.0,2.0,Western Metropolitan,13.742939865129438
2.0,t,510000.0,9.2,1.0,2.0,Western Metropolitan,13.142166004700508
3.0,h,725500.0,9.2,2.0,2.0,Western Metropolitan,13.49461635130638
3.0,h,746000.0,9.2,1.0,1.0,Western Metropolitan,13.522480879185897
3.0,h,750000.0,9.2,2.0,1.0,Western Metropolitan,13.527828485512494
2.0,u,360000.0,9.2,2.0,1.0,Western Metropolitan,12.793859310432293
4.0,h,765000.0,9.2,1.0,2.0,Western Metropolitan,13.547631112808673
4.0,h,1060000.0,9.2,2.0,2.0,Western Metropolitan,13.87377946608825
3.0,h,740000.0,9.2,1.0,2.0,Western Metropolitan,13.514405465180353
2.0,h,770000.0,9.2,1.0,1.0,Western Metropolitan,13.554145793829866
3.0,h,490000.0,9.2,1.0,2.0,Western Metropolitan,13.102160670086809
3.0,t,657000.0,9.2,2.0,2.0,Western Metropolitan,13.395439297466748
2.0,h,830000.0,9.2,1.0,2.0,Western Metropolitan,13.62918097977278
4.0,h,675000.0,9.2,1.0,1.0,Western Metropolitan,13.422467969854667
3.0,h,865000.0,9.2,1.0,3.0,Western Metropolitan,13.670484785914017
2.0,t,600000.0,9.2,2.0,1.0,Western Metropolitan,13.304684934198283
4.0,h,773000.0,9.2,1.0,2.0,Western Metropolitan,13.558034327569558
3.0,h,905000.0,9.2,1.0,1.0,Western Metropolitan,13.715690222682063
2.0,u,570500.0,7.4,1.0,2.0,Southern Metropolitan,13.254268448284268
2.0,u,1350000.0,7.4,2.0,2.0,Southern Metropolitan,14.115615150414612
3.0,h,2050000.0,7.4,2.0,1.0,Southern Metropolitan,14.53335035111459
4.0,h,2300000.0,7.4,2.0,2.0,Southern Metropolitan,14.648419680899378
4.0,h,2372500.0,7.4,2.0,2.0,Southern Metropolitan,15.056779147033907
4.0,h,2372500.0,7.4,2.0,2.0,Southern Metropolitan,14.690979295318174
2.0,u,569000.0,7.4,1.0,2.0,Southern Metropolitan,13.251635713108469
3.0,h,2025000.0,7.4,2.0,2.0,Southern Metropolitan,14.521080258522776
3.0,h,1950000.0,7.4,1.0,1.0,Southern Metropolitan,14.48333993053993
3.0,h,1895000.0,7.4,2.0,0.0,Southern Metropolitan,14.454729396498664
2.0,u,635000.0,7.4,1.0,1.0,Southern Metropolitan,13.36138027787483
2.0,u,611000.0,7.4,1.0,1.0,Southern Metropolitan,13.322852238153732
2.0,h,1611000.0,7.4,1.0,2.0,Southern Metropolitan,14.292365662159112
4.0,h,2372500.0,7.4,3.0,2.0,Southern Metropolitan,15.150511624696614
3.0,t,1390000.0,7.4,2.0,1.0,Southern Metropolitan,14.144814305106875
2.0,h,780000.0,7.4,0.0,0.0,Southern Metropolitan,13.567049198665774
4.0,h,2372500.0,7.4,3.0,2.0,Southern Metropolitan,15.363073066680286
3.0,h,2372500.0,7.4,1.0,3.0,Southern Metropolitan,14.69720984506881
2.0,u,566000.0,7.4,1.0,1.0,Southern Metropolitan,13.24634935718532
3.0,h,1437000.0,7.4,1.0,1.0,Southern Metropolitan,14.178068165061163
2.0,t,500000.0,7.4,1.0,1.0,Southern Metropolitan,13.122363377404328
2.0,u,1155000.0,7.4,2.0,2.0,Southern Metropolitan,13.959610901938031
3.0,h,2372500.0,7.4,3.0,4.0,Southern Metropolitan,14.917450636725059
2.0,u,650000.0,7.4,2.0,1.0,Southern Metropolitan,13.38472764187182
5.0,h,2372500.0,7.4,3.0,4.0,Southern Metropolitan,15.03928598958639
3.0,h,2355000.0,7.4,2.0,4.0,Southern Metropolitan,14.672051285432655
5.0,h,2372500.0,7.4,3.0,3.0,Southern Metropolitan,15.26007382720814
3.0,u,927000.0,7.4,1.0,1.0,Southern Metropolitan,13.739708844547993
2.0,h,1326000.0,7.4,1.0,0.0,Southern Metropolitan,14.097677449727945
4.0,h,2372500.0,7.4,3.5,2.0,Southern Metropolitan,15.325128135116163
2.0,u,660000.0,7.4,1.0,1.0,Southern Metropolitan,13.399995114002609
4.0,h,1617000.0,7.4,1.0,0.0,Southern Metropolitan,14.296083138559244
4.0,h,1965000.0,7.4,2.0,1.0,Southern Metropolitan,14.491002803285499
3.0,h,2325000.0,7.4,2.0,2.0,Southern Metropolitan,14.659230597003594
4.0,h,2372500.0,7.4,3.0,2.0,Southern Metropolitan,15.059665151923042
2.0,u,740000.0,7.4,1.0,1.0,Southern Metropolitan,13.514405465180353
5.0,h,2325000.0,7.4,3.0,2.0,Southern Metropolitan,14.659230597003594
3.0,h,1970000.0,7.4,2.0,1.0,Southern Metropolitan,14.493544100714171
1.0,u,405000.0,7.4,1.0,1.0,Southern Metropolitan,12.911642346088676
2.0,h,1475000.0,7.4,1.0,1.0,Southern Metropolitan,14.204168547756057
2.0,u,640000.0,7.4,2.0,1.0,Southern Metropolitan,13.369223455335854
2.0,u,700000.0,7.4,1.0,2.0,Southern Metropolitan,13.458835614025542
3.0,u,1000000.0,7.4,2.0,1.0,Southern Metropolitan,13.815510557964274
2.0,u,584000.0,7.4,1.0,1.0,Southern Metropolitan,13.277656261810364
1.0,u,420000.0,7.4,1.0,3.0,Southern Metropolitan,12.948009990259552
3.0,h,2300000.0,7.4,2.0,2.0,Southern Metropolitan,14.648419680899378
3.0,h,1490000.0,11.2,1.0,1.0,Southern Metropolitan,14.214286677921642
3.0,h,1210000.0,11.2,2.0,1.0,Southern Metropolitan,14.006130917572923
4.0,h,1300000.0,11.2,2.0,2.0,Southern Metropolitan,14.077874822431765
4.0,h,1675000.0,11.2,2.0,4.0,Southern Metropolitan,14.331323723241304
3.0,u,980000.0,11.2,1.0,2.0,Southern Metropolitan,13.795307850646754
4.0,h,2372500.0,11.2,2.0,2.0,Southern Metropolitan,14.690979295318174
4.0,h,2355000.0,11.2,2.0,3.0,Southern Metropolitan,14.672051285432655
2.0,h,1036000.0,11.2,1.0,1.0,Southern Metropolitan,13.850877701801565
4.0,h,1301000.0,11.2,3.0,2.0,Southern Metropolitan,14.078643757494643
3.0,h,2273000.0,11.2,3.0,1.0,Southern Metropolitan,14.63661110283468
5.0,h,2350000.0,11.2,2.0,2.0,Southern Metropolitan,14.669925886120343
4.0,h,1215000.0,11.2,2.0,2.0,Southern Metropolitan,14.010254634756786
2.0,u,447000.0,11.2,1.0,1.0,Southern Metropolitan,13.010313873595706
4.0,h,2200000.0,11.2,2.0,2.0,Southern Metropolitan,14.603967918328545
4.0,h,2200000.0,11.2,3.0,2.0,Southern Metropolitan,14.603967918328545
2.0,u,790000.0,11.2,1.0,2.0,Southern Metropolitan,13.579788224443204
4.0,h,2250000.0,11.2,1.0,2.0,Southern Metropolitan,14.626440774180603
4.0,h,1185000.0,11.2,2.0,2.0,Southern Metropolitan,13.985253332551368
3.0,h,1837000.0,11.2,2.0,1.0,Southern Metropolitan,14.423644364197262
3.0,h,1105000.0,11.2,2.0,2.0,Southern Metropolitan,13.91535589293399
3.0,t,1253000.0,11.2,2.0,1.0,Southern Metropolitan,14.041051233878205
3.0,h,1505000.0,11.2,2.0,1.0,Southern Metropolitan,14.224303456165114
3.0,h,1500000.0,11.2,1.0,1.0,Southern Metropolitan,14.22097566607244
4.0,h,1400000.0,11.2,2.0,2.0,Southern Metropolitan,14.151982794585487
2.0,u,720000.0,11.2,1.0,1.0,Southern Metropolitan,13.487006490992238
3.0,h,2210000.0,11.2,1.0,2.0,Southern Metropolitan,14.608503073493935
3.0,t,940000.0,11.2,2.0,1.0,Southern Metropolitan,13.753635154246187
5.0,h,1810000.0,11.2,3.0,2.0,Southern Metropolitan,14.408837403242009
3.0,t,922000.0,11.2,2.0,2.0,Southern Metropolitan,13.734300502538732
5.0,h,2372500.0,11.2,2.0,4.0,Southern Metropolitan,15.384647173624849
1.0,u,350000.0,11.2,1.0,1.0,Southern Metropolitan,12.765688433465597
3.0,h,1555000.0,11.2,2.0,2.0,Southern Metropolitan,14.256986103595471
4.0,h,2123000.0,11.2,3.0,2.0,Southern Metropolitan,14.568340740685393
4.0,h,2372500.0,11.2,2.0,3.0,Southern Metropolitan,14.845129975145433
3.0,h,2305000.0,11.2,2.0,2.0,Southern Metropolitan,14.650591234412886
4.0,h,1700000.0,11.2,3.0,2.0,Southern Metropolitan,14.346138809026444
5.0,h,2372500.0,11.2,3.0,2.0,Southern Metropolitan,14.73180128983843
2.0,u,370000.0,11.2,1.0,1.0,Southern Metropolitan,12.821258284620408
2.0,h,1150000.0,11.2,1.0,2.0,Southern Metropolitan,13.955272500339433
5.0,h,1600000.0,11.2,2.0,2.0,Southern Metropolitan,14.28551418721001
4.0,h,2001000.0,11.2,2.0,2.0,Southern Metropolitan,14.50915761356587
3.0,h,1915000.0,11.2,2.0,2.0,Southern Metropolitan,14.465228180596883
4.0,h,1690000.0,11.2,2.0,2.0,Southern Metropolitan,14.340239086899256
3.0,t,1135000.0,11.2,3.0,2.0,Southern Metropolitan,13.94214320889764
4.0,t,1240000.0,11.2,2.0,2.0,Southern Metropolitan,14.03062193758122
3.0,t,1120000.0,11.2,2.0,2.0,Southern Metropolitan,13.928839243271277
3.0,h,1625000.0,11.2,2.0,1.0,Southern Metropolitan,14.301018373745976
3.0,h,1500000.0,11.2,1.0,2.0,Southern Metropolitan,14.22097566607244
2.0,h,1400000.0,11.2,1.0,1.0,Southern Metropolitan,14.151982794585487
3.0,u,707500.0,11.2,1.0,1.0,Southern Metropolitan,13.46949290849953
2.0,u,835000.0,11.2,1.0,1.0,Southern Metropolitan,13.635187003832993
3.0,h,1870000.0,11.2,2.0,1.0,Southern Metropolitan,14.44144898883077
4.0,h,1580000.0,11.2,2.0,1.0,Southern Metropolitan,14.27293540500315
2.0,u,820000.0,11.2,2.0,1.0,Southern Metropolitan,13.617059619240436
2.0,u,480000.0,11.2,1.0,1.0,Southern Metropolitan,13.081541382884074
2.0,h,1420000.0,11.2,1.0,1.0,Southern Metropolitan,14.166167429577444
3.0,t,1370000.0,11.2,2.0,2.0,Southern Metropolitan,14.130321297804308
3.0,h,1680000.0,11.2,2.0,2.0,Southern Metropolitan,14.334304351379442
4.0,h,2372500.0,11.2,2.0,4.0,Southern Metropolitan,14.900699826300244
4.0,h,2110000.0,11.2,2.0,2.0,Southern Metropolitan,14.56219850545225
3.0,h,1300000.0,11.2,2.0,2.0,Southern Metropolitan,14.077874822431765
3.0,h,1750000.0,11.2,1.0,2.0,Southern Metropolitan,14.375126345899696
1.0,u,300000.0,11.2,1.0,1.0,Southern Metropolitan,12.611537753638338
3.0,h,1100000.0,11.2,1.0,2.0,Southern Metropolitan,13.9108207377686
1.0,u,373000.0,11.2,1.0,1.0,Southern Metropolitan,12.829333698625952
3.0,h,1230000.0,11.2,2.0,2.0,Southern Metropolitan,14.0225247273486
2.0,u,536000.0,11.2,1.0,1.0,Southern Metropolitan,13.19188944005294
2.0,h,2372500.0,11.2,1.0,4.0,Southern Metropolitan,14.695966836829212
4.0,t,2372500.0,11.2,3.0,2.0,Southern Metropolitan,14.755517816455745
3.0,h,960000.0,11.2,2.0,1.0,Southern Metropolitan,13.77468856344402
1.0,u,315000.0,11.2,1.0,1.0,Southern Metropolitan,12.66032791780777
3.0,h,1297000.0,11.2,1.0,1.0,Southern Metropolitan,14.075564463298582
3.0,t,1015000.0,11.2,2.0,2.0,Southern Metropolitan,13.830399170458024
2.0,u,523000.0,11.2,1.0,1.0,Southern Metropolitan,13.16733674304706
3.0,h,1335000.0,11.2,2.0,2.0,Southern Metropolitan,14.104441849816487
3.0,h,1055000.0,11.2,2.0,1.0,Southern Metropolitan,13.869051324892304
2.0,u,425000.0,11.2,1.0,1.0,Southern Metropolitan,12.959844447906553
3.0,h,1670000.0,11.2,2.0,1.0,Southern Metropolitan,14.328334184392938
4.0,h,1350000.0,11.2,3.0,2.0,Southern Metropolitan,14.115615150414612
3.0,h,1650000.0,11.2,1.0,2.0,Southern Metropolitan,14.316285845876763
4.0,h,1550000.0,11.2,2.0,4.0,Southern Metropolitan,14.253765488895429
3.0,h,950000.0,11.2,1.0,1.0,Southern Metropolitan,13.764217263576723
3.0,h,1782500.0,11.2,1.0,2.0,Southern Metropolitan,14.393527431270588
4.0,h,2372500.0,11.2,2.0,2.0,Southern Metropolitan,14.727793268440891
2.0,t,500000.0,11.2,1.0,1.0,Southern Metropolitan,13.122363377404328
2.0,t,650000.0,11.2,2.0,1.0,Southern Metropolitan,13.38472764187182
3.0,h,870000.0,8.7,2.0,2.0,Western Metropolitan,13.676248490630767
2.0,u,635000.0,8.7,2.0,1.0,Western Metropolitan,13.36138027787483
3.0,h,975000.0,8.7,1.0,2.0,Western Metropolitan,13.790192749979985
3.0,t,560000.0,8.7,2.0,2.0,Western Metropolitan,13.235692062711331
3.0,t,560000.0,8.7,2.0,2.0,Western Metropolitan,13.235692062711331
2.0,t,355000.0,8.7,1.0,1.0,Western Metropolitan,12.779873068457553
3.0,t,550000.0,8.7,2.0,2.0,Western Metropolitan,13.217673557208654
2.0,u,420000.0,8.7,1.0,2.0,Western Metropolitan,12.948009990259552
2.0,h,399000.0,8.7,1.0,1.0,Western Metropolitan,12.896716695872
4.0,h,940000.0,8.7,2.0,1.0,Western Metropolitan,13.753635154246187
3.0,h,1105000.0,8.7,1.0,4.0,Western Metropolitan,13.91535589293399
3.0,t,730000.0,8.7,1.0,2.0,Western Metropolitan,13.500799813124575
2.0,u,425000.0,8.7,1.0,1.0,Western Metropolitan,12.959844447906553
3.0,u,662500.0,8.7,2.0,2.0,Western Metropolitan,13.403775836842515
3.0,h,986500.0,8.7,1.0,1.0,Western Metropolitan,13.801918604444808
2.0,t,410000.0,8.7,1.0,2.0,Western Metropolitan,12.92391243868049
5.0,h,930000.0,8.7,2.0,2.0,Western Metropolitan,13.742939865129438
3.0,h,920000.0,8.7,1.0,2.0,Western Metropolitan,13.732128949025222
3.0,h,1320000.0,8.7,2.0,2.0,Western Metropolitan,14.093142294562554
5.0,h,1150000.0,8.7,3.0,2.0,Western Metropolitan,13.955272500339433
3.0,h,680000.0,8.7,2.0,2.0,Western Metropolitan,13.42984807715229
5.0,h,990000.0,8.7,2.0,2.0,Western Metropolitan,13.805460222110773
2.0,u,330000.0,8.7,1.0,1.0,Western Metropolitan,12.706847933442663
3.0,t,1011000.0,8.7,2.0,2.0,Western Metropolitan,13.82645049800261
3.0,h,847000.0,8.7,2.0,2.0,Western Metropolitan,13.649455973634192
2.0,u,400000.0,8.7,1.0,2.0,Western Metropolitan,12.89921982609012
4.0,h,1100000.0,8.7,2.0,2.0,Western Metropolitan,13.9108207377686
3.0,h,1072000.0,8.7,2.0,2.0,Western Metropolitan,13.885036620612885
2.0,t,479000.0,8.7,2.0,1.0,Western Metropolitan,13.079455876393052
2.0,t,470000.0,8.7,2.0,1.0,Western Metropolitan,13.060487973686241
2.0,t,510000.0,8.7,2.0,1.0,Western Metropolitan,13.142166004700508
3.0,t,865000.0,8.7,2.0,2.0,Western Metropolitan,13.670484785914017
2.0,u,488000.0,8.7,2.0,2.0,Western Metropolitan,13.098070684835283
4.0,h,940000.0,8.7,2.0,1.0,Western Metropolitan,13.753635154246187
2.0,t,570000.0,8.7,1.0,2.0,Western Metropolitan,13.253391639810733
2.0,h,335000.0,8.7,1.0,1.0,Western Metropolitan,12.721885810807203
4.0,h,1900000.0,8.7,3.0,8.0,Western Metropolitan,14.457364444136669
2.0,t,429000.0,8.7,1.0,1.0,Western Metropolitan,12.969212197910155
2.0,u,495000.0,8.7,2.0,2.0,Western Metropolitan,13.112313041550827
3.0,t,820000.0,8.7,2.0,2.0,Western Metropolitan,13.617059619240436
3.0,h,456000.0,8.7,2.0,2.0,Western Metropolitan,13.030248088496522
2.0,u,566000.0,8.7,2.0,1.0,Western Metropolitan,13.24634935718532
2.0,t,408000.0,8.7,1.0,1.0,Western Metropolitan,12.9190224533863
4.0,h,1040000.0,8.7,3.0,2.0,Western Metropolitan,13.854731271117556
2.0,u,470000.0,8.7,2.0,1.0,Western Metropolitan,13.060487973686241
3.0,h,1460000.0,8.7,1.0,2.0,Western Metropolitan,14.19394699368452
3.0,h,780000.0,8.7,3.0,2.0,Western Metropolitan,13.567049198665774
3.0,t,675000.0,8.7,2.0,2.0,Western Metropolitan,13.422467969854667
2.0,t,440000.0,8.7,1.0,2.0,Western Metropolitan,12.994530005894443
4.0,h,1048700.0,8.7,2.0,2.0,Western Metropolitan,13.863061859822496
2.0,t,400000.0,8.7,1.0,2.0,Western Metropolitan,12.89921982609012
4.0,h,1215000.0,8.7,3.0,4.0,Western Metropolitan,14.010254634756786
4.0,h,1180000.0,8.7,3.0,2.0,Western Metropolitan,13.981024996441848
4.0,h,1117000.0,8.7,3.0,2.0,Western Metropolitan,13.926157078051338
2.0,u,420000.0,8.7,1.0,1.0,Western Metropolitan,12.948009990259552
5.0,t,1000000.0,8.7,3.0,2.0,Western Metropolitan,13.815510557964274
4.0,h,770000.0,8.7,2.0,2.0,Western Metropolitan,13.554145793829866
3.0,h,905000.0,8.7,1.0,2.0,Western Metropolitan,13.715690222682063
5.0,h,1151000.0,8.7,2.0,5.0,Western Metropolitan,13.95614168770402
3.0,h,907000.0,8.7,1.0,2.0,Western Metropolitan,13.717897729097274
2.0,u,570000.0,8.7,2.0,1.0,Western Metropolitan,13.253391639810733
3.0,h,820000.0,8.7,2.0,2.0,Western Metropolitan,13.617059619240436
3.0,h,940000.0,8.7,1.0,1.0,Western Metropolitan,13.753635154246187
4.0,h,1030000.0,8.7,2.0,1.0,Western Metropolitan,13.845069360205818
5.0,h,1350000.0,8.7,3.0,5.0,Western Metropolitan,14.115615150414612
4.0,h,1230000.0,8.7,3.0,2.0,Western Metropolitan,14.0225247273486
